순위,mean,ISBN,상품명,저자,출판사,설명,관리분류,top_topic,topic_dist,topic_words,topic_dict,IMAGE,판매가
10.0,31.0,9791192372228,당신에게 좋은 소식을 전해줄게요,권글,떠오름,내일 꼭 대로 권글 공감 응원 모음 사랑 화제 권글 지난 월간 정리 삶 움 포기 나답 마음가짐 사랑 이별 우정 가족 애 인간관계 조언 위로 응원 사람과 사랑 삶 외로움 사람과 사랑 삶 변화 나로 나답 메시지 삶 이유 동기 부여 삶 고민 어제 내일 희망 품,에세이,21.0,"[(21, 0.7055293917655945), (23, 0.1190091148018837), (15, 0.07940550148487091), (12, 0.02641889452934265)]",사랑 마음 위로 인생 행복,"{21: 0.7055293917655945, 23: 0.1190091148018837, 15: 0.07940550148487091, 12: 0.02641889452934265}",https://shopping-phinf.pstatic.net/main_3427528/34275285645.20221019124422.jpg,"13,680원"
80.0,80.0,9791192389035,경이로운 역사 콘서트,그레그 제너/서종민,상상스퀘어,역사 토크 콘서트 역사 즐거움 제대로 선사 채식주의자 햄스터 언제 반려동물 갑옷 무장 기사 볼일 역사상 부자 어디 서도 답변 교과서 사람 인터넷 정보 출처 불분명 자료 복사 경우 대부분 도대체 역사상 부자 경이 역사 콘서트 그레그 제너 역사 관련 영화 다큐멘터리 시리즈 제작 참여 대중 역사 가로 사람 직접 답변 엮었다,역사,15.0,"[(15, 0.28224286437034607), (30, 0.2437732219696045), (1, 0.21723560988903046), (28, 0.0845804363489151)]",시작 이유 사실 경험 시대,"{15: 0.28224286437034607, 30: 0.2437732219696045, 1: 0.21723560988903046, 28: 0.0845804363489151}",https://shopping-phinf.pstatic.net/main_3523043/35230436635.20221027194706.jpg,"17,820원"
59.0,59.0,9791192445137,자본심,김수영,경이로움,부자 혁명 자본 심 구축 투자 소자본 부동산 투자 시작 경제 자유 투자 공개 자본주의 사회 포 포 포 세대 용어 세대 부자 마인드 경제 자유 달성 투자 길 경력 부동산 자산 가가 그간 투자 인생 정리 현재 부자 현실 방법 시한 자본주의 사회 행복 감정 정도 돈 설계 사람 소위 지옥 철 몸 직장인 경제 자유 달성,경제 경영,22.0,"[(22, 0.4567352831363678), (13, 0.206168532371521), (15, 0.12681281566619873), (23, 0.07200316339731216)]",투자 돈 부동산 주식 부자,"{22: 0.4567352831363678, 13: 0.206168532371521, 15: 0.12681281566619873, 23: 0.07200316339731216}",https://shopping-phinf.pstatic.net/main_3517520/35175203635.20221019135019.jpg,"16,200원"
53.0,53.0,9791192445168,"프리다 칼로, 붓으로 전하는 위로",서정욱,온더페이지,고통 희망 위로 프리 칼 편의 편지 프리 칼 여성 상징 멕시코 천재 화가 그녀 미래 촉망 학생 한순간 비극 사고 미래 물 거품 그녀 피하 고통 극복 의지 내비 프리 칼 고 삶 삶 희망 총 프리 칼 작품 수록 프리 칼 생애 널리 그녀 소개 함 작품 감상 그녀 일생 만큼 외 상당수 수록 프리 칼 생애 전반 당시 심경,예술,24.0,"[(24, 0.5188758373260498), (5, 0.1742405891418457), (23, 0.08164938539266586), (15, 0.04810939356684685)]",꿈 그녀 결혼 시절 사랑,"{24: 0.5188758373260498, 5: 0.1742405891418457, 23: 0.08164938539266586, 15: 0.04810939356684685}",https://shopping-phinf.pstatic.net/main_3556970/35569700623.20221129170344.jpg,"17,550원"
45.0,45.0,9791192447308,느낌 있게 연주하는 피아노 캐롤,"이영주,이은정 편저",그래서음악,유튜버 쥬스 쌤 에이 쌤 캐롤 크리스마스 피아노 캐롤 모음 바이엘 수준 연주 솔로 이지 버전 곡 솔로 재즈 버전 곡 포핸즈 버전 곡 총 곡 피아노 캐롤 정성 레슨 경험 연주 실력 바탕 유튜브 영상 제공 쥬스 쌤 에이 쌤 의기 투합 편곡 느낌 연주 피아노 캐롤 곡 수록 곡 전곡 연주 리듬 반주 연주 리듬 제공 이번 겨울 크리스마스 여러분 산타 미리 선물,예술,2.0,"[(2, 0.5905987024307251), (12, 0.15057966113090515), (20, 0.09345658123493195), (6, 0.07512218505144119)]",교육 교사 아이 수업 학교,"{2: 0.5905987024307251, 12: 0.15057966113090515, 20: 0.09345658123493195, 6: 0.07512218505144119}",https://shopping-phinf.pstatic.net/main_3537185/35371850635.20221027194505.jpg,"10,800원"
32.0,29.5,9791192469317,실무에 바로 쓰는 일잘러의 엑셀 데이터 분석,에이블런,제이펍,문과 생 예외 조직 개인 경쟁력 좌우 데이터 리터 러시 역량 디지털로 막대 데이터 빅데이터 시대 조직 개인 데이터 리터 러시 선택 생존 준비 우선 데이터 관심 데이터 활용 삶 나은 방향 개선 고민 막 데이터 관심 데이터 분석 기초 통계 이론 소개 엑셀 데이터 분석 실습 진행 엑셀 이용 데이터 분석 접근성 높이 데이터 분석 안내 길라잡이,IT 모바일,7.0,"[(7, 0.40653836727142334), (23, 0.3367003798484802), (12, 0.1321467161178589), (15, 0.0647687315940857)]",지능 기술 인공 데이터 버스,"{7: 0.40653836727142334, 23: 0.3367003798484802, 12: 0.1321467161178589, 15: 0.0647687315940857}",https://shopping-phinf.pstatic.net/main_3546279/35462791633.20221101101824.jpg,"16,650원"
32.0,29.5,9791192469317,실무에 바로 쓰는 일잘러의 엑셀 데이터 분석,에이블런,제이펍,문과 생 예외 조직 개인 경쟁력 좌우 데이터 리터 러시 역량 디지털로 막대 데이터 빅데이터 시대 조직 개인 데이터 리터 러시 선택 생존 준비 우선 데이터 관심 데이터 활용 삶 나은 방향 개선 고민 막 데이터 관심 데이터 분석 기초 통계 이론 소개 엑셀 데이터 분석 실습 진행 엑셀 이용 데이터 분석 접근성 높이 데이터 분석 안내 길라잡이,IT 모바일,7.0,"[(7, 0.40653836727142334), (23, 0.3367003798484802), (12, 0.1321467161178589), (15, 0.0647687315940857)]",지능 기술 인공 데이터 버스,"{7: 0.40653836727142334, 23: 0.3367003798484802, 12: 0.1321467161178589, 15: 0.0647687315940857}",https://shopping-phinf.pstatic.net/main_3546279/35462791633.20221101101824.jpg,"16,650원"
36.0,36.0,9791192469522,업무와 일상을 정리하는 새로운 방법 노션 Notion,전시진/이해봄,제이펍,문서 작성 메모 데이터베이스 일정 관리 노션 하나로 노션 처음 등장 직장인 개발자 프리랜서 대학생 이의 필수 도구 이처럼 노션 사랑 이유 거의 처리 올인원 워크스페이스 생산 도구 이기 게다가 현재 지속 기능 추가 노션 변화 업무 정리 방법 노션 도 처음 노션 자리 구성 기본 유지 직전 최신 업데이트 반영 입문 노션 메모 도구로 활용 학생 실무 협업 도구로 활용 직장인 체계 구성,IT 모바일,12.0,"[(12, 0.6003370881080627), (15, 0.11789439618587494), (7, 0.09149202704429626), (21, 0.05828310549259186)]",설명 학습 내용 구성 이해,"{12: 0.6003370881080627, 15: 0.11789439618587494, 7: 0.09149202704429626, 21: 0.05828310549259186}",https://shopping-phinf.pstatic.net/main_3572996/35729969618.20221129175034.jpg,"17,010원"
18.0,18.5,9791192476452,성공을 쟁취하는 파워 실전 명상,자현,불광출판사,명상 경쟁 삶 승리 수단 성공 공부 성취 노년 행복 현실 꿋꿋 비결 명상 명상 뭔가 정적 현실 삶 분리 명상 현실 로부터 발자국 휴식 수단 기도 최다인 박사 학위 소지 연구 재단 편의 논문 게재 열정 연구자 동시 왕성 저술가 자현 스님 명상 전혀 명상 자현 스님 명상 현실 삶 관통 어디 삶 살기 수단 한마디 명상 경쟁 연속 현실 세계 현대인 성공 승리 쟁취,종교,0.0,"[(0, 0.2588602900505066), (23, 0.24453571438789368), (18, 0.11142045259475708), (15, 0.10163460671901703)]",의사 스님 죽음 불교 질병,"{0: 0.2588602900505066, 23: 0.24453571438789368, 18: 0.11142045259475708, 15: 0.10163460671901703}",https://shopping-phinf.pstatic.net/main_3491527/34915278619.20221019134314.jpg,"17,100원"
33.0,33.0,9791192476605,고요히 앉아 있을 수만 있다면,틱낫한/김윤종,불광출판사,부처님 고통 생명 존재 고통 필연 차이 예외 부처님 마찬가지 신화 포장 부처님 생애 생략 부처님 말년 두통 등창 고생 경전 곳곳 등장 극적 부처님 마지막 여정 열반경 설사 복통 걸음 기도 상황 갈증 부처님 자인 아난다 물 부탁 근처 냇가 온통 흙탕물 아난다 조금 가면 맑은 물 고 이동 부처님 갈증 아난다 물 부탁 경전 행간 부처님 얼마나 육체 고통 짐작,종교,15.0,"[(15, 0.37943729758262634), (9, 0.2370193749666214), (0, 0.18413656949996948), (23, 0.0592469647526741)]",시작 이유 사실 경험 시대,"{15: 0.37943729758262634, 9: 0.2370193749666214, 0: 0.18413656949996948, 23: 0.0592469647526741}",https://shopping-phinf.pstatic.net/main_3555290/35552907669.20221228072156.jpg,"14,400원"
50.0,45.5,9791192512075,"내일도 잘 부탁해, 도쿄!",장서영,클,새내기 이방인 시선 도쿄 사람 장소 낯선 공간 도쿄 역시 조금 근처 카페 처음 발견 다음 계절 메뉴 만큼 식당 기쁨 공존 조각 도쿄 거주 다이어리 역시 도쿄 정착 생활 한국인 현지 사건 경험 감상 트래블러스 노트 새내기 정착민 이자 이방인 시선 도쿄 본인 독창 구성 방식,에세이,15.0,"[(15, 0.26019349694252014), (26, 0.18181279301643372), (6, 0.1598941832780838), (21, 0.11796833574771881)]",시작 이유 사실 경험 시대,"{15: 0.26019349694252014, 26: 0.18181279301643372, 6: 0.1598941832780838, 21: 0.11796833574771881}",https://shopping-phinf.pstatic.net/main_3519632/35196327619.20221019124506.jpg,"13,500원"
9.0,6.0,9791192522203,한경아르떼 합스부르크 600년 매혹의 걸작들 100배 즐기기,한경arte 특별취재팀,한국경제신문,오지 기회 오스트리아 수교 주년 기념 국립 중앙 박물관 특별 합스부르크 매혹 걸작 배 깊이 합스부르크 가문 컬렉터 인의 비하인드 스토리 오디오 가이드 작품 오스트리아 문화 상식 전시 마니아 관람 포인트 가이드 국립 중앙 박물관 합스부르크 매혹 걸작 특별 연 오스트리아 주년 수교 기념 개최 전시 디에고 벨라스케스 옷 마르가리타 테레사 공주 피터 르 파울 루벤스 주피터 머큐리 대접 필 레몬 바 키스 얀 브뤼헐 꽃다발 꽃 파란 꽃병 소장품,예술,30.0,"[(30, 0.3332659900188446), (28, 0.1929122656583786), (15, 0.13050074875354767), (5, 0.09713909029960632)]",미술 작품 예술 지식 한국사,"{30: 0.3332659900188446, 28: 0.1929122656583786, 15: 0.13050074875354767, 5: 0.09713909029960632}",https://shopping-phinf.pstatic.net/main_3517264/35172649625.20221021094839.jpg,"11,700원"
73.0,60.0,9791192579191,당신은 반드시 잘될 겁니다,최대호,마인드셋(Mindset),어디 서든 방법 거 어려움 고난 고난 대개 인간관계 경우 상대방 눈치 정작 정말 경우 행동 타인 시선 얽매 진정 살기 정말 뭘 걸 살길 사람 길 비난 손가락질 더라도 한마디 기억 반드시,에세이,15.0,"[(15, 0.35700753331184387), (3, 0.312572717666626), (21, 0.1618625521659851), (14, 0.06413831561803818)]",시작 이유 사실 경험 시대,"{15: 0.35700753331184387, 3: 0.312572717666626, 21: 0.1618625521659851, 14: 0.06413831561803818}",https://shopping-phinf.pstatic.net/main_3517520/35175204651.20221101123819.jpg,"13,500원"
31.0,31.0,9791192579221,꿈은 모르겠고 돈이나 잘 벌고 싶어,옆집 CEO(김민지),마인드셋(Mindset),어른 사고 실컷 사고 드라마 커리어우먼 현실 월급 원 월세 원인 고시원 생활 불구 부자 꿈 어디 동료 고시원 산다 본인 상황 객관 점검 회사 월급 의존 방법 찾기 부업 세계 월급 수익 내면 부업 도전 부업 포트폴리오 결과 꿈 원 제법 세단 구매 수익 내기 프로 부업 시도 깨달 성공 공식 풀이,자기계발,15.0,"[(15, 0.16979950666427612), (22, 0.1595882624387741), (23, 0.1416076123714447), (14, 0.13713917136192322)]",시작 이유 사실 경험 시대,"{15: 0.16979950666427612, 22: 0.1595882624387741, 23: 0.1416076123714447, 14: 0.13713917136192322}",https://shopping-phinf.pstatic.net/main_3541986/35419860622.20221228071738.jpg,"14,220원"
65.0,65.0,9791192579290,나는 불황에도 여전히 부동산 투자를 한다,정규범(경장인),마인드셋(Mindset),원 억 자산 투자 시크릿 월급 노예 경제 자유 과정 절대 손해 보지 투자 노하우 경매 빌라 오피스텔 아파트 부동산 소액 투자 정석 직장인 원 투자 시작 외국 회사 신입사원 경장 정규 범 통장 잔액 원 마이너스 통장 경매 시작 현재 채 부동산 소유 억 원 자산 부정 인식 경매 필 사람 피하 빌라 오피스텔 지방 소도시 아파트 집중 성공 투자 로드맵 계속 도전 전략 뼈대 원칙 아주 자본 투자 초보 부동산 투자,경제 경영,22.0,"[(22, 0.6596211791038513), (14, 0.12961307168006897), (15, 0.10463735461235046), (13, 0.03559211269021034)]",투자 돈 부동산 주식 부자,"{22: 0.6596211791038513, 14: 0.12961307168006897, 15: 0.10463735461235046, 13: 0.03559211269021034}",https://shopping-phinf.pstatic.net/main_3562760/35627600621.20221129163605.jpg,"14,850원"
13.0,34.0,9791192625034,대한민국 부동산 부의 역사,이상우/유성운,포레스트북스,시대 절대 돈 사람 부의 거점 입지 스페셜리스트 이상우 역사 저술가 유성 운 입지 키 워드 돈 버 땅 발자취 탐구 부동산 부의 역사 삼국시대 조선시대 역사 사건 중심 부동산 가치 결정 요인 현대 방식 작동 낱낱이 분석 기술 서울 백제 조선 수도 낙점 한양 상권 종로 발달 고대 신도시 개발 비롯 공공기관 지방 이전 실제 지방 도시 집값 영향 유수지 매립지 산지 가치 변화 기피 지역 장지 역 주변 직주 근접 상급 대답,경제 경영,22.0,"[(22, 0.3016277551651001), (13, 0.1918403059244156), (15, 0.12232229858636856), (25, 0.11473875492811203)]",투자 돈 부동산 주식 부자,"{22: 0.3016277551651001, 13: 0.1918403059244156, 15: 0.12232229858636856, 25: 0.11473875492811203}",https://shopping-phinf.pstatic.net/main_3483969/34839690546.20221019101533.jpg,"19,800원"
38.0,38.0,9791192674155,사유 식탁,알랭 드 보통/인생학교/이용재,오렌지디,사랑 불안 철학자 알랭 드 보통 초대 사유 만찬 철학 사유 우리네 삶 치유 레시피 연애 철학 접목 글쓰기 닥터 러브 별칭 알랭 드 보통 뜻밖 요리 주축 설립 인생 학교 알랭 드 보통 요리 식사 철학 사유 음식 대화 유무 레시피 식탁 위로 제안 성찰 위로 기회 요리 좀 의미 사랑 사람 마음 영혼 방법 뜻 본문 쪽 요리 음식 행위 의미 알랭 드 보통 누군가 요리 식사 사랑 고백,유아,21.0,"[(21, 0.3248184621334076), (8, 0.2743995785713196), (26, 0.20956137776374817), (23, 0.06853316724300385)]",사랑 마음 위로 인생 행복,"{21: 0.3248184621334076, 8: 0.2743995785713196, 26: 0.20956137776374817, 23: 0.06853316724300385}",https://shopping-phinf.pstatic.net/main_3550153/35501538619.20221101120812.jpg,"34,650원"
35.0,22.0,9791192675152,잘 산다는 것,유진 피터슨/홍종락,복있는사람,삶 발견 박영선 김기석 김영봉 목사 추천 회서 신 설교 목회 현장 유진 피터 슨 원고 힘 언어 참으로 보기 예배 마중 물 로서 움 근원 분 예배 자리 시대 신학자 이자 목회자 유진 피터슨 메시지 수백만 실천 통찰 지혜 직접 사람 유진 피터슨 교우 회서 신 설교 목회 현장 원고 엮 산다 삶 거의 영역 피터슨 평생 지혜 보물,종교,8.0,"[(8, 0.28909093141555786), (19, 0.2882468104362488), (15, 0.18814617395401), (28, 0.13592451810836792)]",인간 철학 시대 철학자 나무,"{8: 0.28909093141555786, 19: 0.2882468104362488, 15: 0.18814617395401, 28: 0.13592451810836792}",https://shopping-phinf.pstatic.net/main_3532875/35328755618.20230101101259.jpg,"13,500원"
67.0,68.0,9791192730011,마흔부터 지적이고 우아하게,신미경,포르체,품위 삶 지적 취향 취미 향기 취미 가치 교양 품격 취미 스스로 채 매 맞이 요가 등산 꽃꽂이 명상 다도 필사 취미 취미 발견 대개 취미 활동 사실 취미 생활 중이 저녁 식사 잠깐 산책 쪽 활동 생활 이처럼 마흔 지적 생활 로서 취미 란 취미 지적 발견,에세이,15.0,"[(15, 0.6743263006210327), (21, 0.07116314768791199), (1, 0.06833445280790329), (9, 0.04566030204296112)]",시작 이유 사실 경험 시대,"{15: 0.6743263006210327, 21: 0.07116314768791199, 1: 0.06833445280790329, 9: 0.04566030204296112}",https://shopping-phinf.pstatic.net/main_3527659/35276596625.20221027194635.jpg,"13,500원"
